# bag_unix_ns,px4_us,x_north_m,y_east_m,z_down_m,vx_mps,vy_mps,vz_mps
1.788595799983663872e+18,1.788595790914891000e+15,-1.524451561272144318e-02,3.674358129501342773e-03,8.664079010486602783e-02,-4.496228415518999100e-03,-4.710491746664047241e-03,6.001337897032499313e-03
1.788595800068386304e+18,1.788595790938891000e+15,-1.486664824187755585e-02,4.194053821265697479e-03,8.551809191703796387e-02,-4.320214968174695969e-03,-4.155154805630445480e-03,5.604041274636983871e-03
1.788595800086183424e+18,1.788595790954891000e+15,-1.463514845818281174e-02,4.547996446490287781e-03,8.474825322628021240e-02,-4.278571810573339462e-03,-3.800768172368407249e-03,5.342047195881605148e-03
1.788595800187158272e+18,1.788595790978891000e+15,-1.430420018732547760e-02,5.061813630163669586e-03,8.365085721015930176e-02,-4.160341806709766388e-03,-3.444685367867350578e-03,4.962610546499490738e-03
1.788595800207187456e+18,1.788595790994891000e+15,-1.409072894603013992e-02,5.396168678998947144e-03,8.294574916362762451e-02,-4.122633952647447586e-03,-3.210999537259340286e-03,4.730603657662868500e-03
1.788595800271926272e+18,1.788595791018891000e+15,-1.378744281828403473e-02,5.887482315301895142e-03,8.189249038696289062e-02,-4.024034831672906876e-03,-2.739763818681240082e-03,4.398528952151536942e-03
1.788595800342747136e+18,1.788595791034891000e+15,-1.359726302325725555e-02,6.205787882208824158e-03,8.121597766876220703e-02,-3.950843121856451035e-03,-2.408438362181186676e-03,4.119765479117631912e-03
1.788595800364813312e+18,1.788595791058891000e+15,-1.334155164659023285e-02,6.650081370025873184e-03,8.022791147232055664e-02,-3.921968862414360046e-03,-2.114195842295885086e-03,3.875134745612740517e-03
1.788595800458464256e+18,1.788595791074891000e+15,-1.318517699837684631e-02,6.932838819921016693e-03,7.960706949234008789e-02,-3.923857118934392929e-03,-1.936497399583458900e-03,3.636851208284497261e-03
1.788595800459129344e+18,1.788595791098891000e+15,-1.296159904450178146e-02,7.316394709050655365e-03,7.864563167095184326e-02,-3.903443692252039909e-03,-1.698567532002925873e-03,3.189937211573123932e-03
1.788595800534284544e+18,1.788595791114891000e+15,-1.282984204590320587e-02,7.561824750155210495e-03,7.802383601665496826e-02,-3.902920288965106010e-03,-1.536682830192148685e-03,2.965707564726471901e-03
1.788595800603343360e+18,1.788595791138891000e+15,-1.265818718820810318e-02,7.915466092526912689e-03,7.712319493293762207e-02,-3.971446771174669266e-03,-1.332636107690632343e-03,2.781882183626294136e-03
1.788595800620620800e+18,1.788595791154891000e+15,-1.256158202886581421e-02,8.142161183059215546e-03,7.652735710144042969e-02,-4.055306315422058105e-03,-1.173912314698100090e-03,2.524115145206451416e-03
1.788595800703546112e+18,1.788595791178891000e+15,-1.244415156543254852e-02,8.468954823911190033e-03,7.566812634468078613e-02,-4.080079961568117142e-03,-7.979050278663635254e-04,2.307520247995853424e-03
1.788595800710121472e+18,1.788595791194891000e+15,-1.238917652517557144e-02,8.678125217556953430e-03,7.512071728706359863e-02,-4.153098445385694504e-03,-6.343905115500092506e-04,2.266334136947989464e-03
1.788595800778209792e+18,1.788595791218891000e+15,-1.233138050884008408e-02,8.981124497950077057e-03,7.432092726230621338e-02,-4.246174823492765427e-03,-4.815881839022040367e-04,2.075552241876721382e-03
1.788595800848468736e+18,1.788595791234891000e+15,-1.230596657842397690e-02,9.175862185657024384e-03,7.381244003772735596e-02,-4.417069256305694580e-03,-2.918971586041152477e-04,1.910624327138066292e-03
1.788595800868578304e+18,1.788595791258891000e+15,-1.230637636035680771e-02,9.444758296012878418e-03,7.307519018650054932e-02,-4.473508335649967194e-03,-1.205980879603885114e-04,1.686974661424756050e-03
1.788595800935212288e+18,1.788595791274891000e+15,-1.231467537581920624e-02,9.626330807805061340e-03,7.260902225971221924e-02,-4.599630832672119141e-03,5.118428816786035895e-05,1.681086258031427860e-03
1.788595800954862848e+18,1.788595791298891000e+15,-1.234090887010097504e-02,9.905737824738025665e-03,7.195068895816802979e-02,-4.853320773690938950e-03,3.369422047398984432e-04,1.494914060458540916e-03
1.788595801034472448e+18,1.788595791314891000e+15,-1.238615624606609344e-02,1.011312846094369888e-02,7.152810692787170410e-02,-5.001998506486415863e-03,5.210317904129624367e-04,1.326136873103678226e-03
1.788595801102429184e+18,1.788595791338891000e+15,-1.246542576700448990e-02,1.041189115494489670e-02,7.093822956085205078e-02,-5.234652198851108551e-03,7.859696052037179470e-04,1.183661981485784054e-03
1.788595801122011136e+18,1.788595791354891000e+15,-1.252992078661918640e-02,1.063308212906122208e-02,7.054485380649566650e-02,-5.402094684541225433e-03,1.101228990592062473e-03,1.143710338510572910e-03
1.788595801189248256e+18,1.788595791378891000e+15,-1.264304481446743011e-02,1.096717547625303268e-02,6.997855007648468018e-02,-5.636912304908037186e-03,1.357280299998819828e-03,9.912441018968820572e-04
1.788595801208651776e+18,1.788595791394891000e+15,-1.273336354643106461e-02,1.119926385581493378e-02,6.962567567825317383e-02,-5.885782185941934586e-03,1.634008483961224556e-03,8.774883463047444820e-04
1.788595801268557056e+18,1.788595791418891000e+15,-1.286928914487361908e-02,1.156764384359121323e-02,6.912557780742645264e-02,-6.117142271250486374e-03,1.907067373394966125e-03,8.246265933848917484e-04
1.788595801331622400e+18,1.788595791434891000e+15,-1.296175178140401840e-02,1.181595399975776672e-02,6.881396472454071045e-02,-6.223351694643497467e-03,2.132578752934932709e-03,7.745058392174541950e-04
1.788595801351926528e+18,1.788595791458891000e+15,-1.308909058570861816e-02,1.223001349717378616e-02,6.840556859970092773e-02,-6.317175924777984619e-03,2.439785515889525414e-03,6.811843486502766609e-04
1.788595801420690176e+18,1.788595791474891000e+15,-1.317800395190715790e-02,1.253136713057756424e-02,6.816700100898742676e-02,-6.303911097347736359e-03,2.707053674384951591e-03,6.551591213792562485e-04
1.788595801484675328e+18,1.788595791498891000e+15,-1.331651210784912109e-02,1.302158180624246597e-02,6.785854697227478027e-02,-6.370517890900373459e-03,3.111303783953189850e-03,7.008851389400660992e-04
1.788595801507419648e+18,1.788595791514891000e+15,-1.339969225227832794e-02,1.340753678232431412e-02,6.768275797367095947e-02,-6.412427872419357300e-03,3.427311778068542480e-03,6.779290852136909962e-04
1.788595801569220096e+18,1.788595791538891000e+15,-1.351608801633119583e-02,1.399799715727567673e-02,6.744956970214843750e-02,-6.554548162966966629e-03,3.822107566520571709e-03,6.978975143283605576e-04
1.788595801589143808e+18,1.788595791554891000e+15,-1.357917673885822296e-02,1.442066486924886703e-02,6.731735169887542725e-02,-6.535120308399200439e-03,4.178945906460285187e-03,7.046825485303997993e-04
1.788595801657065472e+18,1.788595791578891000e+15,-1.364293973892927170e-02,1.508750207722187042e-02,6.715349853038787842e-02,-6.636231672018766403e-03,4.708590917289257050e-03,6.851712241768836975e-04
1.788595801718910208e+18,1.788595791594891000e+15,-1.367842964828014374e-02,1.553600654006004333e-02,6.706033647060394287e-02,-6.686259526759386063e-03,5.029927473515272141e-03,6.451287190429866314e-04
1.788595801734872320e+18,1.788595791618891000e+15,-1.370788551867008209e-02,1.620716042816638947e-02,6.696204841136932373e-02,-6.716042757034301758e-03,5.548934452235698700e-03,8.836795459501445293e-04
1.788595801798357760e+18,1.788595791634891000e+15,-1.372191403061151505e-02,1.664893701672554016e-02,6.691637635231018066e-02,-6.700604222714900970e-03,5.941244307905435562e-03,9.633671725168824196e-04
1.788595801818500096e+18,1.788595791658891000e+15,-1.371033303439617157e-02,1.731898821890354156e-02,6.690436601638793945e-02,-6.637293379753828049e-03,6.551205646246671677e-03,9.651123546063899994e-04
1.788595801880715520e+18,1.788595791674891000e+15,-1.368731446564197540e-02,1.776231639087200165e-02,6.693138182163238525e-02,-6.540342234075069427e-03,6.874977145344018936e-03,1.080584013834595680e-03
1.788595801938691584e+18,1.788595791698891000e+15,-1.363085955381393433e-02,1.842216029763221741e-02,6.702302396297454834e-02,-6.421549245715141296e-03,7.448896765708923340e-03,1.257846015505492687e-03
1.788595801957615104e+18,1.788595791714891000e+15,-1.359681040048599243e-02,1.882321760058403015e-02,6.707368791103363037e-02,-6.360374856740236282e-03,7.814074866473674774e-03,1.400387613102793694e-03
1.788595802019575808e+18,1.788595791738891000e+15,-1.356505975127220154e-02,1.940024644136428833e-02,6.717374920845031738e-02,-6.230743136256933212e-03,8.279637433588504791e-03,1.590784988366067410e-03
1.788595802038969088e+18,1.788595791754891000e+15,-1.356340944766998291e-02,1.976094767451286316e-02,6.725330650806427002e-02,-6.089974194765090942e-03,8.624095469713211060e-03,1.745829475112259388e-03
1.788595802106865408e+18,1.788595791778891000e+15,-1.356953196227550507e-02,2.027659304440021515e-02,6.737482547760009766e-02,-6.036456208676099777e-03,9.013356640934944153e-03,1.873311237432062626e-03
1.788595802167508480e+18,1.788595791794891000e+15,-1.357757672667503357e-02,2.060992084443569183e-02,6.746548414230346680e-02,-5.941918585449457169e-03,9.250123053789138794e-03,2.082908526062965393e-03
1.788595802187055616e+18,1.788595791818891000e+15,-1.356519572436809540e-02,2.105099894106388092e-02,6.762076914310455322e-02,-5.801891442388296127e-03,9.612574242055416107e-03,2.401839476078748703e-03
1.788595802250407168e+18,1.788595791834891000e+15,-1.355978660285472870e-02,2.132650092244148254e-02,6.772290170192718506e-02,-5.701401270925998688e-03,9.804340079426765442e-03,2.557599684223532677e-03
1.788595802270144768e+18,1.788595791858891000e+15,-1.355605106800794601e-02,2.171643637120723724e-02,6.784175336360931396e-02,-5.698412191122770309e-03,1.028069481253623962e-02,2.680455101653933525e-03
1.788595802328061184e+18,1.788595791874891000e+15,-1.356683019548654556e-02,2.196601592004299164e-02,6.789137423038482666e-02,-6.225337740033864975e-03,1.093268580734729767e-02,2.726984443143010139e-03
1.788595802386045440e+18,1.788595791898891000e+15,-1.359663810580968857e-02,2.232100255787372589e-02,6.796352565288543701e-02,-6.041755434125661850e-03,1.112694013863801956e-02,2.858966588973999023e-03
1.788595802406526464e+18,1.788595791914891000e+15,-1.362829748541116714e-02,2.251178212463855743e-02,6.797657907009124756e-02,-5.900325253605842590e-03,1.110511273145675659e-02,3.013583831489086151e-03
1.788595802466863616e+18,1.788595791938891000e+15,-1.367283053696155548e-02,2.278542146086692810e-02,6.800241768360137939e-02,-5.738879088312387466e-03,1.117496006190776825e-02,3.132345387712121010e-03
1.788595802486774784e+18,1.788595791954891000e+15,-1.370023097842931747e-02,2.294992655515670776e-02,6.803697347640991211e-02,-5.608202423900365829e-03,1.117780990898609161e-02,3.178953425958752632e-03
1.788595802556819968e+18,1.788595791978891000e+15,-1.375359576195478439e-02,2.318353019654750824e-02,6.810157001018524170e-02,-5.438698455691337585e-03,1.116628292948007584e-02,3.346574725583195686e-03
1.788595802623628544e+18,1.788595791994891000e+15,-1.379057671874761581e-02,2.333617955446243286e-02,6.814311444759368896e-02,-5.295616574585437775e-03,1.122393086552619934e-02,3.372697392478585243e-03
1.788595802642926080e+18,1.788595792018891000e+15,-1.385707035660743713e-02,2.353384345769882202e-02,6.818999350070953369e-02,-5.125948693603277206e-03,1.114336214959621429e-02,3.442101413384079933e-03
1.788595802718170368e+18,1.788595792034891000e+15,-1.391624100506305695e-02,2.364883571863174438e-02,6.820821762084960938e-02,-5.099840927869081497e-03,1.119829993695020676e-02,3.454470541328191757e-03
1.788595802726777600e+18,1.788595792058891000e+15,-1.402491796761751175e-02,2.379919774830341339e-02,6.822183728218078613e-02,-4.963005892932415009e-03,1.115472614765167236e-02,3.546139691025018692e-03
1.788595802792646912e+18,1.788595792074891000e+15,-1.411177404224872589e-02,2.386289276182651520e-02,6.819710135459899902e-02,-4.821844398975372314e-03,1.103781070560216904e-02,3.579246345907449722e-03
1.788595802850828544e+18,1.788595792098891000e+15,-1.423015631735324860e-02,2.393382973968982697e-02,6.813630461692810059e-02,-4.630246199667453766e-03,1.094045396894216537e-02,3.552058478817343712e-03
1.788595802870790912e+18,1.788595792114891000e+15,-1.429991703480482101e-02,2.394914999604225159e-02,6.803095340728759766e-02,-4.457310307770967484e-03,1.082108728587627411e-02,3.524056635797023773e-03
1.788595802940829184e+18,1.788595792138891000e+15,-1.440374925732612610e-02,2.395798265933990479e-02,6.786139309406280518e-02,-4.295053891837596893e-03,1.080033555626869202e-02,3.534468589350581169e-03
1.788595802992383232e+18,1.788595792154891000e+15,-1.447879523038864136e-02,2.393943071365356445e-02,6.772349774837493896e-02,-4.203569144010543823e-03,1.071897801011800766e-02,3.539844648912549019e-03
1.788595803012435200e+18,1.788595792178891000e+15,-1.457260828465223312e-02,2.386700734496116638e-02,6.747752428054809570e-02,-4.042863380163908005e-03,1.055320259183645248e-02,3.373197047039866447e-03
1.788595803067846912e+18,1.788595792194891000e+15,-1.462618075311183929e-02,2.380852028727531433e-02,6.730772554874420166e-02,-3.883838886395096779e-03,1.039160601794719696e-02,3.329349448904395103e-03
1.788595803087129600e+18,1.788595792218891000e+15,-1.470476575195789337e-02,2.364183589816093445e-02,6.693415343761444092e-02,-3.548000007867813110e-03,1.023576594889163971e-02,3.131502773612737656e-03
1.788595803149234944e+18,1.788595792234891000e+15,-1.475596148520708084e-02,2.352977916598320007e-02,6.667031347751617432e-02,-3.512090304866433144e-03,1.005310285836458206e-02,2.991389017552137375e-03
1.788595803210270464e+18,1.788595792258891000e+15,-1.483301632106304169e-02,2.335831150412559509e-02,6.627708673477172852e-02,-3.427048679441213608e-03,9.860846213996410370e-03,2.752840984612703323e-03
1.788595803228583424e+18,1.788595792274891000e+15,-1.487414818257093430e-02,2.323349565267562866e-02,6.601426005363464355e-02,-3.266510087996721268e-03,9.767147712409496307e-03,2.641150495037436485e-03
1.788595803290356224e+18,1.788595792298891000e+15,-1.493319217115640640e-02,2.304124832153320312e-02,6.563556194305419922e-02,-3.147107316181063652e-03,9.458663873374462128e-03,2.358092693611979485e-03
1.788595803310802688e+18,1.788595792314891000e+15,-1.497939601540565491e-02,2.290124446153640747e-02,6.541302800178527832e-02,-3.188479924574494362e-03,9.254602715373039246e-03,2.317829290404915810e-03
1.788595803371207936e+18,1.788595792338891000e+15,-1.507323328405618668e-02,2.269277721643447876e-02,6.506685912609100342e-02,-3.092402359470725060e-03,9.071758948266506195e-03,2.171296626329421997e-03
1.788595803431969536e+18,1.788595792354891000e+15,-1.514093950390815735e-02,2.255927957594394684e-02,6.483735144138336182e-02,-2.990287262946367264e-03,8.845731616020202637e-03,1.924146781675517559e-03
1.788595803451025664e+18,1.788595792378891000e+15,-1.525637786835432053e-02,2.236557938158512115e-02,6.445933878421783447e-02,-2.946877852082252502e-03,8.617803454399108887e-03,1.717014587484300137e-03
1.788595803510688256e+18,1.788595792394891000e+15,-1.532918028533458710e-02,2.224521338939666748e-02,6.422355771064758301e-02,-2.962137339636683464e-03,8.409601636230945587e-03,1.537692034617066383e-03
1.788595803528813824e+18,1.788595792418891000e+15,-1.543283835053443909e-02,2.208988741040229797e-02,6.383059918880462646e-02,-2.854384714737534523e-03,8.265954442322254181e-03,1.412745332345366478e-03
1.788595803595382528e+18,1.788595792434891000e+15,-1.549164298921823502e-02,2.199710719287395477e-02,6.356760859489440918e-02,-2.801094437018036842e-03,8.106228895485401154e-03,1.294553978368639946e-03
1.788595803657288960e+18,1.788595792458891000e+15,-1.556767430156469345e-02,2.187327109277248383e-02,6.316784024238586426e-02,-2.762249205261468887e-03,8.001834154129028320e-03,1.119609456509351730e-03
1.788595803674942976e+18,1.788595792474891000e+15,-1.558714546263217926e-02,2.179424837231636047e-02,6.288620829582214355e-02,-2.648750087246298790e-03,7.940800860524177551e-03,9.450361831113696098e-04
1.788595803734396928e+18,1.788595792498891000e+15,-1.561020873486995697e-02,2.169073000550270081e-02,6.248694658279418945e-02,-2.509531797841191292e-03,7.863496430218219757e-03,7.543644751422107220e-04
1.788595803754654208e+18,1.788595792514891000e+15,-1.562162395566701889e-02,2.163793146610260010e-02,6.218956410884857178e-02,-2.458731178194284439e-03,7.834978401660919189e-03,6.785401492379605770e-04
1.788595803818818560e+18,1.788595792538891000e+15,-1.563077419996261597e-02,2.153392136096954346e-02,6.179849803447723389e-02,-2.426525112241506577e-03,7.639716845005750656e-03,6.069223163649439812e-04
1.788595803877177600e+18,1.788595792554891000e+15,-1.563513837754726410e-02,2.146000228822231293e-02,6.156034767627716064e-02,-2.395255956798791885e-03,7.515655364841222763e-03,6.488034268841147423e-04
1.788595803896403456e+18,1.788595792578891000e+15,-1.563407108187675476e-02,2.132119983434677124e-02,6.127561628818511963e-02,-2.350128488615155220e-03,7.403082214295864105e-03,6.509373779408633709e-04
1.788595803959096576e+18,1.788595792594891000e+15,-1.563704758882522583e-02,2.122545428574085236e-02,6.111913919448852539e-02,-2.330017974600195885e-03,7.286216598004102707e-03,5.594186950474977493e-04
1.788595803979244032e+18,1.788595792618891000e+15,-1.564718969166278839e-02,2.107609249651432037e-02,6.091856956481933594e-02,-2.284403191879391670e-03,7.071596104651689529e-03,3.669948782771825790e-04
1.788595804047967744e+18,1.788595792634891000e+15,-1.569140702486038208e-02,2.097690105438232422e-02,6.080384552478790283e-02,-2.257900545373558998e-03,6.945946253836154938e-03,2.436500071780756116e-04
1.788595804108941568e+18,1.788595792658891000e+15,-1.575870811939239502e-02,2.084081806242465973e-02,6.063543260097503662e-02,-2.367992186918854713e-03,6.821249146014451981e-03,2.925659646280109882e-04
1.788595804128482304e+18,1.788595792674891000e+15,-1.581454835832118988e-02,2.074792608618736267e-02,6.052500009536743164e-02,-2.466257428750395775e-03,6.801352836191654205e-03,3.276963252574205399e-04
1.788595804185212928e+18,1.788595792698891000e+15,-1.590070873498916626e-02,2.061061188578605652e-02,6.038595736026763916e-02,-2.528184093534946442e-03,6.666166242212057114e-03,4.150459135416895151e-04
1.788595804205395200e+18,1.788595792714891000e+15,-1.596050523221492767e-02,2.051318250596523285e-02,6.032544374465942383e-02,-2.542770933359861374e-03,6.552197504788637161e-03,4.598216910380870104e-04
1.788595804261351424e+18,1.788595792738891000e+15,-1.606982201337814331e-02,2.035850845277309418e-02,6.027615070343017578e-02,-2.568537835031747818e-03,6.267377175390720367e-03,6.571428384631872177e-04
1.788595804320699136e+18,1.788595792754891000e+15,-1.614926569163799286e-02,2.025556005537509918e-02,6.026145815849304199e-02,-2.636776305735111237e-03,6.131429690867662430e-03,6.909483345225453377e-04
1.788595804340223744e+18,1.788595792778891000e+15,-1.626260019838809967e-02,2.003603428602218628e-02,6.026884913444519043e-02,-2.696651266887784004e-03,6.052442360669374466e-03,6.962016341276466846e-04
1.788595804398075136e+18,1.788595792794891000e+15,-1.633985340595245361e-02,1.989107206463813782e-02,6.027975678443908691e-02,-2.710740547627210617e-03,5.953346379101276398e-03,6.253145984373986721e-04
1.788595804455468544e+18,1.788595792818891000e+15,-1.645825058221817017e-02,1.967304944992065430e-02,6.023645401000976562e-02,-2.776408102363348007e-03,5.678128451108932495e-03,6.766400765627622604e-04
1.788595804474577152e+18,1.788595792834891000e+15,-1.651373878121376038e-02,1.950912177562713623e-02,6.020425260066986084e-02,-2.772624837234616280e-03,5.521310027688741684e-03,7.006592932157218456e-04
1.788595804543272960e+18,1.788595792858891000e+15,-1.659341529011726379e-02,1.927238330245018005e-02,6.019586324691772461e-02,-2.768188482150435448e-03,5.304459482431411743e-03,7.947421399876475334e-04
1.788595804547277056e+18,1.788595792874891000e+15,-1.664096489548683167e-02,1.911638490855693817e-02,6.023477017879486084e-02,-2.738579874858260155e-03,5.191696342080831528e-03,8.317325264215469360e-04
1.788595804609240320e+18,1.788595792898891000e+15,-1.671053655445575714e-02,1.889361441135406494e-02,6.032234430313110352e-02,-2.664519008249044418e-03,5.040924996137619019e-03,8.312881691381335258e-04
1.788595804672777216e+18,1.788595792914891000e+15,-1.675658673048019409e-02,1.875421591103076935e-02,6.042416393756866455e-02,-2.666207961738109589e-03,4.960703197866678238e-03,8.281920454464852810e-04
1.788595804689375232e+18,1.788595792938891000e+15,-1.684471778571605682e-02,1.854369789361953735e-02,6.060084700584411621e-02,-2.782598603516817093e-03,4.776781890541315079e-03,9.747646399773657322e-04
1.788595804748742144e+18,1.788595792954891000e+15,-1.691002398729324341e-02,1.840733736753463745e-02,6.073708832263946533e-02,-2.785515040159225464e-03,4.688015207648277283e-03,1.105442061088979244e-03
1.788595804768038912e+18,1.788595792978891000e+15,-1.698403432965278625e-02,1.814710348844528198e-02,6.099128723144531250e-02,-2.833022270351648331e-03,4.494091495871543884e-03,1.179722137749195099e-03
1.788595804823290368e+18,1.788595792994891000e+15,-1.702355593442916870e-02,1.796836033463478088e-02,6.114965677261352539e-02,-2.925080247223377228e-03,4.390204325318336487e-03,1.268957392312586308e-03
1.788595804891880960e+18,1.788595793018891000e+15,-1.706918701529502869e-02,1.769545115530490875e-02,6.138026714324951172e-02,-2.928998321294784546e-03,4.290849436074495316e-03,1.458173966966569424e-03
1.788595804911575296e+18,1.788595793034891000e+15,-1.708254031836986542e-02,1.749566383659839630e-02,6.151469051837921143e-02,-2.951432717964053154e-03,4.198754671961069107e-03,1.546978135593235493e-03
1.788595804990529536e+18,1.788595793058891000e+15,-1.708703301846981049e-02,1.720339059829711914e-02,6.171792745590209961e-02,-2.975172828882932663e-03,4.069969523698091507e-03,1.640864531509578228e-03
1.788595804995210752e+18,1.788595793074891000e+15,-1.706646941602230072e-02,1.700631529092788696e-02,6.185640394687652588e-02,-2.974864328280091286e-03,4.029323346912860870e-03,1.686772564426064491e-03
1.788595805059536384e+18,1.788595793098891000e+15,-1.699252054095268250e-02,1.671274565160274506e-02,6.205491721630096436e-02,-2.884026849642395973e-03,3.898223396390676498e-03,1.792580471374094486e-03
1.788595805119101440e+18,1.788595793114891000e+15,-1.693211495876312256e-02,1.652269065380096436e-02,6.221306324005126953e-02,-2.806102158501744270e-03,3.758548991754651070e-03,1.787169137969613075e-03
1.788595805139250688e+18,1.788595793138891000e+15,-1.680766791105270386e-02,1.625713519752025604e-02,6.242533028125762939e-02,-2.711552195250988007e-03,3.538907971233129501e-03,1.864577527157962322e-03
1.788595805200638464e+18,1.788595793154891000e+15,-1.671126298606395721e-02,1.609742268919944763e-02,6.255345046520233154e-02,-2.587352646514773369e-03,3.543946426361799240e-03,1.915942179039120674e-03
1.788595805220100864e+18,1.788595793178891000e+15,-1.654788665473461151e-02,1.588165387511253357e-02,6.272852420806884766e-02,-2.536366460844874382e-03,3.376422682777047157e-03,2.055442193523049355e-03
1.788595805279129600e+18,1.788595793194891000e+15,-1.643158681690692902e-02,1.574261672794818878e-02,6.283932924270629883e-02,-2.519998000934720039e-03,3.296799957752227783e-03,2.135232090950012207e-03
1.788595805337306624e+18,1.788595793218891000e+15,-1.624592766165733337e-02,1.554234512150287628e-02,6.300738453865051270e-02,-2.398900920525193214e-03,3.197164274752140045e-03,2.181689254939556122e-03
1.788595805356664320e+18,1.788595793234891000e+15,-1.611227355897426605e-02,1.538240630179643631e-02,6.311398744583129883e-02,-2.300908556208014488e-03,3.086526179686188698e-03,2.215256914496421814e-03
1.788595805414179840e+18,1.788595793258891000e+15,-1.592167280614376068e-02,1.514541544020175934e-02,6.327240169048309326e-02,-2.176013309508562088e-03,2.953450893983244896e-03,2.302300184965133667e-03
1.788595805433459968e+18,1.788595793274891000e+15,-1.579772867262363434e-02,1.498182676732540131e-02,6.337752938270568848e-02,-2.079027472063899040e-03,2.790039405226707458e-03,2.387781161814928055e-03
1.788595805494737408e+18,1.788595793298891000e+15,-1.562166586518287659e-02,1.473879441618919373e-02,6.351692974567413330e-02,-2.074576681479811668e-03,2.437635324895381927e-03,2.418548567220568657e-03
1.788595805562671616e+18,1.788595793314891000e+15,-1.551201287657022476e-02,1.458090543746948242e-02,6.362868845462799072e-02,-2.078694757074117661e-03,2.272529061883687973e-03,2.402123995125293732e-03
1.788595805582732288e+18,1.788595793338891000e+15,-1.535739470273256302e-02,1.434481702744960785e-02,6.374298036098480225e-02,-2.050678711384534836e-03,2.076769247651100159e-03,2.323568332940340042e-03
1.788595805644537600e+18,1.788595793354891000e+15,-1.526540517807006836e-02,1.419994700700044632e-02,6.381326913833618164e-02,-1.960856374353170395e-03,1.933738472871482372e-03,2.318335464224219322e-03
1.788595805664538112e+18,1.788595793378891000e+15,-1.514112390577793121e-02,1.400166377425193787e-02,6.391187012195587158e-02,-1.876541879028081894e-03,1.891413587145507336e-03,2.318246057257056236e-03
1.788595805721500928e+18,1.788595793394891000e+15,-1.507713273167610168e-02,1.390000898391008377e-02,6.395420432090759277e-02,-1.903765718452632427e-03,1.839630771428346634e-03,2.410294953733682632e-03
1.788595805779943424e+18,1.788595793418891000e+15,-1.500201504677534103e-02,1.377594005316495895e-02,6.401388347148895264e-02,-1.938722562044858932e-03,1.813948969356715679e-03,2.407722640782594681e-03
1.788595805800130304e+18,1.788595793434891000e+15,-1.497288141399621964e-02,1.372230146080255508e-02,6.403467059135437012e-02,-1.876253634691238403e-03,1.772658666595816612e-03,2.260625362396240234e-03
1.788595805864495360e+18,1.788595793458891000e+15,-1.492980495095252991e-02,1.366269122809171677e-02,6.404837965965270996e-02,-1.859270152635872364e-03,1.746196998283267021e-03,2.285796683281660080e-03
1.788595805926226176e+18,1.788595793474891000e+15,-1.490010600537061691e-02,1.364431623369455338e-02,6.403660774230957031e-02,-1.903098542243242264e-03,1.649617450311779976e-03,2.230570651590824127e-03
1.788595805946281728e+18,1.788595793498891000e+15,-1.483571529388427734e-02,1.361241657286882401e-02,6.402219831943511963e-02,-1.849358901381492615e-03,1.616240013390779495e-03,2.241929760202765465e-03
1.788595806004367360e+18,1.788595793514891000e+15,-1.478905044496059418e-02,1.359125226736068726e-02,6.403931975364685059e-02,-1.841636723838746548e-03,1.572637236677110195e-03,2.277793595567345619e-03
1.788595806024027904e+18,1.788595793538891000e+15,-1.465539820492267609e-02,1.359406579285860062e-02,6.403276324272155762e-02,-1.638707937672734261e-03,1.549132401123642921e-03,2.380539895966649055e-03
1.788595806086215168e+18,1.788595793554891000e+15,-1.456070877611637115e-02,1.361259631812572479e-02,6.403143703937530518e-02,-1.617118366993963718e-03,1.627153716981410980e-03,2.411473076790571213e-03
1.788595806149329152e+18,1.788595793578891000e+15,-1.441233605146408081e-02,1.366381533443927765e-02,6.403386592864990234e-02,-1.423839014023542404e-03,1.579309930093586445e-03,2.484079683199524879e-03
1.788595806171909632e+18,1.788595793594891000e+15,-1.432097703218460083e-02,1.374171394854784012e-02,6.401927769184112549e-02,-1.338163740001618862e-03,1.671390957199037075e-03,2.589209936559200287e-03
1.788595806233192448e+18,1.788595793618891000e+15,-1.419469621032476425e-02,1.387152913957834244e-02,6.400667130947113037e-02,-1.249977853149175644e-03,1.803521765395998955e-03,2.586084883660078049e-03
1.788595806252743680e+18,1.788595793634891000e+15,-1.411812286823987961e-02,1.397663261741399765e-02,6.399035453796386719e-02,-1.221455633640289307e-03,1.937146065756678581e-03,2.542790025472640991e-03
1.788595806306886656e+18,1.788595793658891000e+15,-1.401649601757526398e-02,1.416007056832313538e-02,6.394295394420623779e-02,-1.215370255522429943e-03,2.100571990013122559e-03,2.646072302013635635e-03
1.788595806371974400e+18,1.788595793674891000e+15,-1.395580358803272247e-02,1.429023314267396927e-02,6.390850245952606201e-02,-1.190997310914099216e-03,2.222527749836444855e-03,2.570003736764192581e-03
1.788595806390145536e+18,1.788595793698891000e+15,-1.391570456326007843e-02,1.450706087052822113e-02,6.386326253414154053e-02,-1.135343569330871105e-03,2.396998694166541100e-03,2.661748090758919716e-03
1.788595806472838400e+18,1.788595793714891000e+15,-1.389167923480272293e-02,1.465005800127983093e-02,6.380887329578399658e-02,-1.108585274778306484e-03,2.565360628068447113e-03,2.657690085470676422e-03
1.788595806478948864e+18,1.788595793738891000e+15,-1.387421879917383194e-02,1.484691072255373001e-02,6.368987262248992920e-02,-1.121085253544151783e-03,2.709402469918131828e-03,2.750540385022759438e-03
